,vowel,time_point,x,y,token
5812,y,12,509.57,299.82,18
5813,y,13,510.69,296.16,18
5814,y,14,511.82,292.51,18
5815,y,15,513.04,288.91,18
5816,y,16,514.44,285.42,18
5817,y,17,516.04,281.93,18
5818,y,18,517.8,278.49,18
5819,y,19,519.71,275.13,18
5820,y,20,521.76,271.91,18
5821,y,21,523.94,268.9,18
5822,y,22,526.36,266.04,18
5823,y,23,529.03,263.31,18
5824,y,24,531.87,260.68,18
5825,y,25,534.8,258.15,18
5826,y,26,537.73,255.7,18
5827,y,27,540.69,253.33,18
5828,y,28,543.72,251.02,18
5829,y,29,546.81,248.76,18
5830,y,30,549.94,246.57,18
5831,y,31,553.1,244.43,18
5832,y,32,556.27,242.31,18
5833,y,33,559.46,240.15,18
5834,y,34,562.68,238.04,18
5835,y,35,565.96,236.07,18
5836,y,36,569.32,234.33,18
5837,y,37,572.76,232.86,18
5838,y,38,576.32,231.53,18
5839,y,39,579.96,230.32,18
5840,y,40,583.65,229.23,18
5841,y,41,587.36,228.27,18
5842,y,42,591.06,227.44,18
5843,y,43,594.78,226.67,18
5844,y,44,598.53,225.94,18
5845,y,45,602.29,225.27,18
5846,y,46,606.07,224.68,18
5847,y,47,609.85,224.17,18
5848,y,48,613.65,223.74,18
5849,y,49,617.47,223.38,18
5850,y,50,621.3,223.13,18
5851,y,51,625.11,223.01,18
5852,y,52,628.88,223.06,18
5853,y,53,632.62,223.43,18
5854,y,54,636.34,224.24,18
5855,y,55,640.04,225.36,18
5856,y,56,643.69,226.65,18
5857,y,57,647.29,227.99,18
5858,y,58,650.83,229.33,18
5859,y,59,654.33,230.85,18
5860,y,60,657.79,232.53,18
5861,y,61,661.18,234.34,18
5862,y,62,664.49,236.24,18
5863,y,63,667.68,238.23,18
5864,y,64,670.8,240.4,18
5865,y,65,673.84,242.72,18
5866,y,66,676.82,245.16,18
5867,y,67,679.72,247.66,18
5868,y,68,682.54,250.2,18
5869,y,69,685.27,252.84,18
5870,y,70,687.93,255.58,18
5871,y,71,690.55,258.36,18
5872,y,72,693.17,261.14,18
5873,y,73,695.83,263.88,18
5874,y,74,698.52,266.57,18
5875,y,75,701.23,269.25,18
5876,y,76,703.95,271.93,18
5877,y,77,706.66,274.61,18
5878,y,78,709.36,277.3,18
5879,y,79,712.05,280.0,18
5880,y,80,714.73,282.71,18
5881,y,81,717.4,285.43,18
5882,y,82,720.06,288.16,18
5883,y,83,722.7,290.91,18
5884,y,84,725.32,293.68,18
5885,y,85,727.91,296.47,18
5886,y,86,730.48,299.29,18
5887,y,87,733.04,302.11,18
5888,y,88,735.6,304.94,18
5889,y,89,738.16,307.76,18
5890,y,90,740.72,310.58,18
5891,y,91,743.27,313.42,18
5892,y,92,745.82,316.25,18
5893,y,93,748.38,319.08,18
5894,y,94,750.94,321.9,18
5895,y,95,753.5,324.72,18
5896,y,96,756.08,327.53,18
5897,y,97,758.65,330.34,18
5898,y,98,761.23,333.15,18
5899,y,99,763.81,335.95,18
5900,y,0,485.41,339.62,19
5901,y,1,487.25,336.23,19
5902,y,2,489.1,332.84,19
5903,y,3,490.95,329.46,19
5904,y,4,492.81,326.07,19
5905,y,5,494.67,322.69,19
5906,y,6,496.57,319.32,19
5907,y,7,498.56,315.99,19
5908,y,8,500.54,312.66,19
5909,y,9,502.43,309.29,19
5910,y,10,504.16,305.86,19
5911,y,11,505.63,302.33,19
5912,y,12,506.86,298.68,19
5913,y,13,507.95,294.97,19
5914,y,14,509.0,291.24,19
5915,y,15,510.11,287.53,19
5916,y,16,511.38,283.88,19
5917,y,17,512.72,280.24,19
5918,y,18,514.12,276.62,19
5919,y,19,515.58,273.03,19
5920,y,20,517.13,269.5,19
5921,y,21,518.78,266.06,19
5922,y,22,520.6,262.69,19
5923,y,23,522.61,259.37,19
5924,y,24,524.75,256.11,19
5925,y,25,526.99,252.94,19
5926,y,26,529.28,249.86,19
5927,y,27,531.66,246.85,19
5928,y,28,534.17,243.89,19
5929,y,29,536.79,241.01,19
5930,y,30,539.51,238.23,19
5931,y,31,542.29,235.58,19
5932,y,32,545.16,233.04,19
5933,y,33,548.14,230.52,19
5934,y,34,551.23,228.09,19
5935,y,35,554.42,225.85,19
5936,y,36,557.7,223.87,19
5937,y,37,561.07,222.18,19
5938,y,38,564.59,220.58,19
5939,y,39,568.22,219.08,19
5940,y,40,571.93,217.8,19
5941,y,41,575.68,216.8,19
5942,y,42,579.43,216.18,19
5943,y,43,583.22,215.7,19
5944,y,44,587.06,215.28,19
5945,y,45,590.92,214.91,19
5946,y,46,594.8,214.57,19
5947,y,47,598.65,214.27,19
5948,y,48,602.52,213.99,19
5949,y,49,606.4,213.73,19
5950,y,50,610.28,213.51,19
5951,y,51,614.13,213.38,19
5952,y,52,617.94,213.35,19
5953,y,53,621.72,213.66,19
5954,y,54,625.48,214.51,19
5955,y,55,629.21,215.74,19
5956,y,56,632.88,217.19,19
5957,y,57,636.48,218.68,19
5958,y,58,640.0,220.16,19
5959,y,59,643.48,221.86,19
5960,y,60,646.89,223.73,19
5961,y,61,650.23,225.75,19
5962,y,62,653.48,227.85,19
5963,y,63,656.63,229.99,19
5964,y,64,659.73,232.29,19
5965,y,65,662.77,234.72,19
5966,y,66,665.72,237.27,19
5967,y,67,668.55,239.91,19
5968,y,68,671.24,242.63,19
5969,y,69,673.78,245.49,19
5970,y,70,676.22,248.48,19
5971,y,71,678.61,251.54,19
5972,y,72,680.99,254.6,19
5973,y,73,683.42,257.61,19
5974,y,74,685.88,260.6,19
5975,y,75,688.33,263.59,19
5976,y,76,690.79,266.56,19
5977,y,77,693.28,269.51,19
5978,y,78,695.83,272.4,19
5979,y,79,698.43,275.25,19
5980,y,80,701.08,278.06,19
5981,y,81,703.78,280.82,19
5982,y,82,706.53,283.55,19
5983,y,83,709.32,286.21,19
5984,y,84,712.14,288.82,19
5985,y,85,715.01,291.42,19
5986,y,86,717.93,293.98,19
5987,y,87,720.91,296.45,19
5988,y,88,723.96,298.81,19
5989,y,89,727.1,301.0,19
5990,y,90,730.41,302.97,19
5991,y,91,733.82,304.81,19
5992,y,92,737.25,306.62,19
5993,y,93,740.62,308.52,19
5994,y,94,743.86,310.59,19
5995,y,95,747.01,312.8,19
5996,y,96,750.11,315.12,19
5997,y,97,753.15,317.51,19
5998,y,98,756.12,319.99,19
5999,y,99,759.03,322.53,19
